assay,n_assayed,n_positive_log_odds,selection_fraction,top_one_percent_precision,top_one_percent_enrichment,top_one_percent_recall,top_one_percent_retained,top_ten_percent_retained,fit_recall_at_1,top_one_percent_recall_at_1,top_ten_percent_recall_at_1,best_recall_at_1,fit_recall_at_5,top_one_percent_recall_at_5,top_ten_percent_recall_at_5,best_recall_at_5,fit_recall_at_8,top_one_percent_recall_at_8,top_ten_percent_recall_at_8,best_recall_at_8,fit_recall_at_10,top_one_percent_recall_at_10,top_ten_percent_recall_at_10,best_recall_at_10,fit_recall_at_16,top_one_percent_recall_at_16,top_ten_percent_recall_at_16,best_recall_at_16,fit_recall_at_25,top_one_percent_recall_at_25,top_ten_percent_recall_at_25,best_recall_at_25,fit_recall_at_32,top_one_percent_recall_at_32,top_ten_percent_recall_at_32,best_recall_at_32,fit_recall_at_50,top_one_percent_recall_at_50,top_ten_percent_recall_at_50,best_recall_at_50,fit_recall_at_64,top_one_percent_recall_at_64,top_ten_percent_recall_at_64,best_recall_at_64,fit_recall_at_100,top_one_percent_recall_at_100,top_ten_percent_recall_at_100,best_recall_at_100,fit_recall_at_128,top_one_percent_recall_at_128,top_ten_percent_recall_at_128,best_recall_at_128,fit_recall_at_250,top_one_percent_recall_at_250,top_ten_percent_recall_at_250,best_recall_at_250,fit_recall_at_256,top_one_percent_recall_at_256,top_ten_percent_recall_at_256,best_recall_at_256,fit_recall_at_500,top_one_percent_recall_at_500,top_ten_percent_recall_at_500,best_recall_at_500,top_one_percent_hit_at_8,random_top_one_percent_hit_at_8,top_ten_percent_hit_at_8,random_top_ten_percent_hit_at_8,best_hit_at_8,random_best_hit_at_8
Q6WV12_9MAXI_Somermeyer_2022,1141,151,0.13234005258545137,0.039735099337748346,3.7781456953642385,0.5,True,True,0.0017513134851138354,0.0,0.0,0.0,0.008756567425569177,0.08333333333333333,0.008695652173913044,1.0,0.012259194395796848,0.08333333333333333,0.017391304347826087,1.0,0.01576182136602452,0.08333333333333333,0.017391304347826087,1.0,0.021015761821366025,0.08333333333333333,0.017391304347826087,1.0,0.0297723292469352,0.16666666666666666,0.034782608695652174,1.0,0.040280210157618214,0.3333333333333333,0.06086956521739131,1.0,0.06654991243432574,0.4166666666666667,0.10434782608695652,1.0,0.08231173380035026,0.4166666666666667,0.13043478260869565,1.0,0.12259194395796848,0.4166666666666667,0.1826086956521739,1.0,0.15411558669001751,0.5,0.22608695652173913,1.0,0.2732049036777583,0.6666666666666666,0.3565217391304348,1.0,0.27845884413309985,0.6666666666666666,0.3652173913043478,1.0,0.5131348511383538,0.8333333333333334,0.5739130434782609,1.0,True,0.08134466615764813,True,0.5737213162252248,True,0.007011393514461117
Q837P4_ENTFA_Meier_2023,697,47,0.06743185078909612,0.0,0.0,0.0,False,True,0.0030303030303030303,0.0,0.014285714285714285,0.0,0.015151515151515152,0.0,0.014285714285714285,0.0,0.024242424242424242,0.0,0.014285714285714285,0.0,0.030303030303030304,0.0,0.02857142857142857,0.0,0.04242424242424243,0.0,0.05714285714285714,0.0,0.06666666666666667,0.0,0.07142857142857142,0.0,0.08484848484848485,0.0,0.11428571428571428,0.0,0.12727272727272726,0.2857142857142857,0.21428571428571427,1.0,0.1606060606060606,0.42857142857142855,0.2857142857142857,1.0,0.24545454545454545,0.42857142857142855,0.37142857142857144,1.0,0.30303030303030304,0.42857142857142855,0.42857142857142855,1.0,0.5242424242424243,0.5714285714285714,0.6,1.0,0.5333333333333333,0.5714285714285714,0.6,1.0,0.9030303030303031,0.8571428571428571,0.8571428571428571,1.0,False,0.07795478029126346,True,0.5731105301171306,False,0.011477761836441891
Q837P5_ENTFA_Meier_2023,747,32,0.0428380187416332,0.03125,2.91796875,0.125,True,True,0.0028328611898017,0.0,0.0,0.0,0.0084985835694051,0.125,0.013333333333333334,0.0,0.014164305949008499,0.125,0.013333333333333334,0.0,0.014164305949008499,0.125,0.013333333333333334,0.0,0.025495750708215296,0.125,0.02666666666666667,0.0,0.04815864022662889,0.125,0.05333333333333334,0.0,0.06515580736543909,0.125,0.08,0.0,0.10198300283286119,0.125,0.17333333333333334,0.0,0.1274787535410765,0.125,0.22666666666666666,0.0,0.18980169971671387,0.25,0.30666666666666664,0.0,0.23512747875354106,0.25,0.38666666666666666,0.0,0.45609065155807366,0.25,0.6133333333333333,0.0,0.4702549575070821,0.375,0.64,0.0,0.7903682719546742,1.0,0.9066666666666666,1.0,True,0.08290722338977419,True,0.572870467635292,False,0.010709504685408433
Q8WTC7_9CNID_Somermeyer_2022,1201,152,0.12656119900083265,0.019736842105263157,1.8233805668016192,0.23076923076923078,True,True,0.0010141987829614604,0.0,0.0,0.0,0.005070993914807302,0.0,0.0,0.0,0.008113590263691683,0.0,0.0,0.0,0.010141987829614604,0.0,0.008264462809917356,0.0,0.014198782961460446,0.0,0.008264462809917356,0.0,0.02028397565922921,0.0,0.01652892561983471,0.0,0.02636916835699797,0.0,0.024793388429752067,0.0,0.04259634888438134,0.0,0.05785123966942149,0.0,0.0537525354969574,0.0,0.06611570247933884,0.0,0.08519269776876268,0.15384615384615385,0.10743801652892562,0.0,0.10851926977687627,0.15384615384615385,0.14049586776859505,0.0,0.22210953346855983,0.3076923076923077,0.2809917355371901,0.0,0.22718052738336714,0.3076923076923077,0.2809917355371901,0.0,0.43509127789046653,0.7692307692307693,0.6033057851239669,1.0,False,0.08361873129764241,False,0.5735122254091316,False,0.006661115736886103
RASH_HUMAN_Bandaru_2017,3134,84,0.026802807913209957,0.023809523809523808,2.3318452380952377,0.0625,True,True,0.0004589261128958238,0.0,0.0,0.0,0.002294630564479119,0.0,0.0031847133757961785,0.0,0.0036714089031665903,0.0,0.0031847133757961785,0.0,0.004589261128958238,0.0,0.0031847133757961785,0.0,0.006883891693437357,0.0,0.006369426751592357,0.0,0.01101422670949977,0.0,0.009554140127388535,0.0,0.014226709499770536,0.0,0.01592356687898089,0.0,0.02202845341899954,0.03125,0.01910828025477707,0.0,0.028453418999541073,0.03125,0.03184713375796178,0.0,0.04497475906379073,0.0625,0.041401273885350316,0.0,0.056906837999082145,0.09375,0.05732484076433121,0.0,0.11151904543368518,0.09375,0.07961783439490445,0.0,0.11381367599816429,0.09375,0.08280254777070063,0.0,0.22120238641578704,0.1875,0.14968152866242038,0.0,False,0.07890946496052353,True,0.5706928115184855,False,0.002552648372686761
RL40A_YEAST_Roscoe_2014,1380,2,0.0014492753623188406,0.0,0.0,0.0,False,False,0.0009727626459143969,0.0,0.0,0.0,0.0048638132295719845,0.0,0.007246376811594203,0.0,0.007782101167315175,0.0,0.014492753623188406,0.0,0.009727626459143969,0.0,0.014492753623188406,0.0,0.01556420233463035,0.0,0.021739130434782608,0.0,0.024319066147859923,0.0,0.021739130434782608,0.0,0.0311284046692607,0.0,0.021739130434782608,0.0,0.048638132295719845,0.0,0.036231884057971016,0.0,0.061284046692607,0.0,0.06521739130434782,0.0,0.0914396887159533,0.0,0.07971014492753623,0.0,0.11478599221789883,0.0,0.10869565217391304,0.0,0.2178988326848249,0.0,0.18115942028985507,0.0,0.2227626459143969,0.0,0.1956521739130435,0.0,0.41926070038910507,0.14285714285714285,0.3695652173913043,0.0,False,0.07852774726211076,True,0.5705058734540351,False,0.005797101449275144
RNC_ECOLI_Weeks_2023,4277,176,0.04115033902267945,0.005681818181818182,0.5651427061310782,0.023255813953488372,True,True,0.00044483985765124553,0.0,0.0,0.0,0.002224199288256228,0.0,0.002336448598130841,0.0,0.003113879003558719,0.0,0.002336448598130841,0.0,0.00400355871886121,0.0,0.004672897196261682,0.0,0.006227758007117438,0.023255813953488372,0.007009345794392523,0.0,0.009786476868327402,0.023255813953488372,0.009345794392523364,0.0,0.012455516014234875,0.023255813953488372,0.009345794392523364,0.0,0.018683274021352312,0.023255813953488372,0.014018691588785047,0.0,0.023131672597864767,0.023255813953488372,0.018691588785046728,0.0,0.03469750889679715,0.023255813953488372,0.028037383177570093,0.0,0.04403914590747331,0.023255813953488372,0.037383177570093455,0.0,0.09074733096085409,0.046511627906976744,0.10046728971962617,0.0,0.09297153024911033,0.046511627906976744,0.102803738317757,0.0,0.18371886120996442,0.13953488372093023,0.19158878504672897,0.0,False,0.07771760532693606,True,0.5701145542745416,False,0.0018704699555762705
RPC1_LAMBD_Li_2019_high-expression,351,38,0.10826210826210826,0.07894736842105263,6.927631578947367,0.75,True,True,0.004081632653061225,0.0,0.0,0.0,0.02040816326530612,0.0,0.027777777777777776,0.0,0.0326530612244898,0.0,0.027777777777777776,0.0,0.04081632653061224,0.0,0.027777777777777776,0.0,0.061224489795918366,0.25,0.05555555555555555,1.0,0.09795918367346938,0.5,0.1388888888888889,1.0,0.11836734693877551,0.75,0.16666666666666666,1.0,0.19183673469387755,0.75,0.25,1.0,0.24081632653061225,0.75,0.3055555555555556,1.0,0.3836734693877551,1.0,0.5,1.0,0.4775510204081633,1.0,0.6388888888888888,1.0,0.8408163265306122,1.0,0.9166666666666666,1.0,0.8571428571428571,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,False,0.0884642830300374,True,0.583123446891797,False,0.02279202279202286
RPC1_LAMBD_Li_2019_low-expression,351,38,0.10826210826210826,0.02631578947368421,2.3092105263157894,0.25,True,True,0.005714285714285714,0.0,0.0,0.0,0.022857142857142857,0.0,0.027777777777777776,0.0,0.03428571428571429,0.0,0.05555555555555555,0.0,0.045714285714285714,0.0,0.1111111111111111,0.0,0.05714285714285714,0.0,0.16666666666666666,0.0,0.09714285714285714,0.0,0.2222222222222222,0.0,0.12,0.25,0.25,0.0,0.21142857142857144,0.25,0.3055555555555556,0.0,0.26857142857142857,0.25,0.3333333333333333,0.0,0.4057142857142857,0.5,0.4722222222222222,0.0,0.49142857142857144,0.5,0.6388888888888888,0.0,0.8685714285714285,0.5,0.8888888888888888,0.0,0.8914285714285715,0.5,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,False,0.0884642830300374,True,0.583123446891797,False,0.02279202279202286
S22A1_HUMAN_Yee_2023_activity,10094,726,0.07192391519714682,0.02066115702479339,2.0648883070125197,0.1485148514851485,True,True,0.00013475272874275703,0.0,0.0,0.0,0.0006737636437137853,0.0,0.0,0.0,0.0008085163724565423,0.0,0.0009900990099009901,0.0,0.0010780218299420562,0.0,0.0009900990099009901,0.0,0.0018865382023985986,0.009900990099009901,0.0039603960396039604,0.0,0.003099312761083412,0.009900990099009901,0.0039603960396039604,0.0,0.004042581862282711,0.0297029702970297,0.005940594059405941,0.0,0.006333378250909581,0.0297029702970297,0.009900990099009901,0.0,0.007680905538337151,0.0297029702970297,0.013861386138613862,0.0,0.01226249831559089,0.039603960396039604,0.02574257425742574,0.0,0.015631316534159816,0.039603960396039604,0.031683168316831684,0.0,0.03126263306831963,0.0594059405940594,0.05643564356435644,0.0,0.03207114944077617,0.0594059405940594,0.0594059405940594,0.0,0.06279477159412478,0.10891089108910891,0.10297029702970296,0.0,False,0.07732550874465993,True,0.5698929243848505,False,0.0007925500297208954
SC6A4_HUMAN_Young_2021,11576,824,0.07118175535590877,0.014563106796116505,1.4532976230331436,0.10344827586206896,True,True,0.0,0.0,0.0,0.0,0.0005183137525915688,0.0,0.0008635578583765112,0.0,0.0010366275051831375,0.0,0.0008635578583765112,0.0,0.0010366275051831375,0.0,0.0008635578583765112,0.0,0.002073255010366275,0.0,0.0025906735751295338,0.0,0.0036281962681409814,0.0,0.0034542314335060447,0.0,0.0046648237733241185,0.0,0.004317789291882556,0.0,0.006910850034554251,0.0,0.0069084628670120895,0.0,0.009329647546648237,0.008620689655172414,0.010362694300518135,0.0,0.014167242570836213,0.008620689655172414,0.013816925734024179,0.0,0.018140981340704906,0.008620689655172414,0.016407599309153715,0.0,0.03610919143054596,0.034482758620689655,0.03195164075993091,0.0,0.036973047684865236,0.034482758620689655,0.03281519861830743,0.0,0.07221838286109192,0.05172413793103448,0.07512953367875648,0.0,False,0.07743248471040542,True,0.5697807261837069,False,0.0006910850034554938
SRC_HUMAN_Ahler_2019,3372,128,0.03795966785290629,0.0,0.0,0.0,False,True,0.0004450378282153983,0.0,0.0,0.0,0.0017801513128615932,0.0,0.0,0.0,0.0022251891410769915,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.0,0.005785491766800178,0.0,0.0,0.0,0.009345794392523364,0.0,0.008875739644970414,0.0,0.012461059190031152,0.0,0.011834319526627219,0.0,0.019581664441477527,0.0,0.01775147928994083,0.0,0.025367156208277702,0.0,0.023668639053254437,0.0,0.03960836671117045,0.0,0.03254437869822485,0.0,0.051179350244770806,0.0,0.038461538461538464,0.0,0.09879839786381843,0.0,0.05917159763313609,0.0,0.10102358700489542,0.0,0.0621301775147929,0.0,0.19804183355585225,0.029411764705882353,0.1242603550295858,0.0,False,0.07795239511417351,False,0.5708375618154696,False,0.0023724792408065243
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,143,0.039318119329117406,0.006993006993006993,0.6873936873936873,0.02702702702702703,True,True,0.0,0.0,0.0,0.0,0.0015881418740074113,0.0,0.0,0.0,0.0031762837480148226,0.0,0.0027472527472527475,0.0,0.0037056643726839597,0.0,0.0027472527472527475,0.0,0.005823186871360508,0.0,0.0027472527472527475,0.0,0.009528851244044468,0.0,0.013736263736263736,0.0,0.012175754367390153,0.0,0.016483516483516484,0.0,0.01641079936474325,0.0,0.019230769230769232,0.0,0.02223398623610376,0.02702702702702703,0.024725274725274724,0.0,0.03493912122816305,0.02702702702702703,0.03296703296703297,0.0,0.04446797247220752,0.02702702702702703,0.03571428571428571,0.0,0.09422975119110641,0.02702702702702703,0.0521978021978022,0.0,0.09634727368978295,0.05405405405405406,0.054945054945054944,0.0,0.18845950238221282,0.05405405405405406,0.09615384615384616,0.0,False,0.07861913950013377,True,0.570216978295121,False,0.0021996150673633252
UBE4B_MOUSE_Starita_2013,899,71,0.07897664071190211,0.028169014084507043,2.8137715179968703,0.2222222222222222,True,True,0.001326259946949602,0.0,0.0,0.0,0.005305039787798408,0.0,0.0,0.0,0.009283819628647215,0.0,0.0,0.0,0.010610079575596816,0.0,0.011111111111111112,0.0,0.01856763925729443,0.0,0.03333333333333333,0.0,0.03050397877984085,0.0,0.03333333333333333,0.0,0.038461538461538464,0.0,0.044444444444444446,0.0,0.0610079575596817,0.2222222222222222,0.07777777777777778,1.0,0.07824933687002653,0.2222222222222222,0.08888888888888889,1.0,0.1246684350132626,0.3333333333333333,0.17777777777777778,1.0,0.16180371352785147,0.4444444444444444,0.2222222222222222,1.0,0.3196286472148541,0.6666666666666666,0.3888888888888889,1.0,0.3275862068965517,0.6666666666666666,0.4,1.0,0.6180371352785146,0.8888888888888888,0.6777777777777778,1.0,False,0.07763043158507477,False,0.5714544861700017,False,0.008898776418242438
VKOR1_HUMAN_Chiasson_2020_activity,697,41,0.058823529411764705,0.024390243902439025,2.428571428571429,0.14285714285714285,True,True,0.002257336343115124,0.0,0.014285714285714285,0.0,0.009029345372460496,0.0,0.014285714285714285,0.0,0.01580135440180587,0.0,0.014285714285714285,0.0,0.020316027088036117,0.0,0.014285714285714285,0.0,0.02708803611738149,0.0,0.014285714285714285,0.0,0.04288939051918736,0.14285714285714285,0.05714285714285714,0.25,0.05191873589164785,0.14285714285714285,0.08571428571428572,0.25,0.08577878103837472,0.14285714285714285,0.11428571428571428,0.25,0.11286681715575621,0.14285714285714285,0.15714285714285714,0.25,0.1873589164785553,0.14285714285714285,0.2,0.25,0.22799097065462753,0.2857142857142857,0.2571428571428571,0.25,0.45146726862302483,0.8571428571428571,0.5428571428571428,0.75,0.4650112866817156,0.8571428571428571,0.5571428571428572,0.75,0.8306997742663657,0.8571428571428571,0.8857142857142857,0.75,False,0.07795478029126346,True,0.5731105301171306,False,0.04522240292933821
