all_rho,unfit_rho,fit_rho,fittest_rho,model
0.506132330956025,0.39292624461077935,0.09043124013362404,0.23578947368421055,ESM3_sm_both
0.6329682062295231,0.49433313394225303,0.10977863513497421,0.2256623679729456,ESM3_sm_both
0.4653209712648014,0.2585644771694496,0.06804502416947002,0.22599434905455335,ESM3_sm_both
0.5297141606387386,0.42585406504516715,0.17868564760620842,-0.10877979410192824,ESM3_sm_both
0.02477698488226089,0.05690634232819757,-0.048379634196589576,0.047140841563784175,ESM3_sm_both
0.6817438117502119,0.4876491354457785,0.42738960385511177,0.2989153607942609,ESM3_sm_both
0.5721911451579108,0.08849108992449722,0.321915057358487,0.1983841606798847,ESM3_sm_both
0.6693104262720742,0.35857173601847087,0.37302176888605554,0.25384133650835317,ESM3_sm_both
0.4020749761652935,0.12015290573246752,0.13626916305064063,0.04585117011045839,ESM3_sm_both
0.5100182032522884,0.378837515569424,0.15797825448134004,0.0036946010204899427,ESM3_sm_both
0.21859932195130005,0.14096295537023493,-0.004090740688220046,0.06562506461543532,ESM3_sm_both
0.5796703215084795,0.5672773560123273,0.046205842928021275,0.22015494944506298,ESM3_sm_both
0.7089336166730165,0.6319863995373759,0.21558868695265396,-0.027036939531800544,ESM3_sm_both
0.7415773474786912,0.5828977299651359,0.3752286005599702,-0.05906876628526112,ESM3_sm_both
0.291127543740589,0.13089128851685203,-0.02517577527022953,0.23469920487615997,ESM3_sm_both
0.3339193893758059,0.28448683367977506,0.030618668731374258,-0.06173903906618991,ESM3_sm_both
0.4337102286066923,0.44834204461220295,0.009012424404250608,0.007947569001382522,ESM3_sm_both
0.581695295594796,-0.039708413485876275,0.2736933797909408,0.07282229965156796,ESM3_sm_both
0.6262230585153703,0.4643455388243778,0.21149798635493722,0.04650229609104501,ESM3_sm_both
0.38931491733783447,0.3752475216180473,0.18488902322541959,0.02246015505961306,ESM3_sm_both
0.33408060987802896,0.219250163148184,-0.16821465428276572,0.15995872033023736,ESM3_sm_both
0.7725560051928352,0.6437383735273136,0.39535407072026524,0.030804058784242302,ESM3_sm_both
0.5585801270662591,0.3045812518531389,0.19994485009329765,0.13379322929958712,ESM3_sm_both
0.4825874040328279,0.3041735093933416,0.1527013647304122,0.01901855224036343,ESM3_sm_both
0.5728792156858636,0.42585793363726426,0.13516416501948111,0.025664754175784045,ESM3_sm_both
0.2574789148395383,0.06804760806153586,0.03194040849319336,0.07793512620272869,ESM3_sm_both
0.42419127988748245,-0.5,0.13097165991902834,0.5718623481781376,ESM3_sm_both
0.5955421953936297,0.0065781970140323665,0.450637409263923,0.10124460483503482,ESM3_sm_both
0.47623313089617714,0.6085160032795508,0.07414835894517169,-0.03439043824701195,ESM3_sm_both
