all_rho,unfit_rho,fit_rho,fittest_rho,model
0.6213885732851302,0.3832106403535028,0.2610278612075986,0.13414987485148464,ESMC-600M
0.6555694404689935,0.484891295790285,0.343414624983837,0.001978255415607819,ESMC-600M
0.6385707238925487,0.7242783608748105,0.2848423288246618,-0.014062731884631953,ESMC-600M
0.6690404834879191,0.33865296564323466,0.21361328198617477,0.19189423440879483,ESMC-600M
0.5364713837568557,0.2748021058015225,0.2553407892017293,-0.23788950286430377,ESMC-600M
0.5329882869750091,0.3243211418840672,0.1805449285705341,0.1506796794395922,ESMC-600M
0.3895302948189005,0.033015702457614024,0.21165725890600734,-0.12645898506853748,ESMC-600M
0.6252461436177432,0.45337795334599557,0.41216636021374004,0.08667959330550892,ESMC-600M
-0.07026861089266423,0.0355482570834481,-0.06943633373348561,0.1030037311730621,ESMC-600M
0.5647695070219038,0.5970402532296468,0.06241262521697661,-0.03743128038911491,ESMC-600M
0.46570487544344746,0.3537388383581252,0.15975676424312232,-0.4083784265098277,ESMC-600M
0.7361440865641488,0.441567415621489,0.28039238540134986,0.132884111877238,ESMC-600M
0.04459557974633258,0.0011435833850572958,0.05078847035049655,0.030260618928324483,ESMC-600M
0.7062683641617682,0.583571546858146,0.1909190979184302,0.19089427774483267,ESMC-600M
0.4560293602642341,0.4140821820979857,0.08480565179973223,-0.002077129432118616,ESMC-600M
0.6557931974433837,0.38119269600661043,0.34808500155852307,0.05291414689404292,ESMC-600M
0.06773648795958609,-0.022125773345421252,-0.012160089772428129,0.0763002120675203,ESMC-600M
0.25579301474376537,0.25566206592696783,0.12804043077487207,-0.18129491223130173,ESMC-600M
0.47746326904930203,0.21175883413083973,0.13454349934455961,0.1686639522997658,ESMC-600M
0.7433268673015381,0.4914174905392622,0.21998182848150188,0.03864405236412498,ESMC-600M
0.38974348130063907,0.32072297248149134,0.19132526145912654,0.04525261991382047,ESMC-600M
0.2036351127077135,0.1636429508329855,0.013376636587505321,0.15235694611932613,ESMC-600M
0.5607497048023429,0.40919392458039594,0.2662275093252442,0.1663948850039733,ESMC-600M
-0.031158732104047134,-0.17410483643926433,-0.08425128494717682,-0.014161195409387435,ESMC-600M
0.6634881935940804,0.08912821204599858,0.4043656807261353,0.2340060900525761,ESMC-600M
0.37878264074521745,0.05868535777007781,0.1478927650662168,0.23645992388439607,ESMC-600M
0.6871567258261524,0.4855348197334532,0.39591297189197666,0.17294909346001824,ESMC-600M
0.012646062193500037,0.056865811609517966,-0.03501510411224834,-0.09220353016044654,ESMC-600M
0.4659651179677452,0.012009275395927001,0.40353705096923764,0.1803450105788871,ESMC-600M
0.6220621234482369,0.47965532088052304,0.13505398021875306,0.223051088759556,ESMC-600M
0.314362844873176,0.3990168774327546,0.07479073442017273,-0.2035952504139497,ESMC-600M
0.5860160219961921,0.5937935606385705,0.16019484356224858,0.04795063382640623,ESMC-600M
0.3174752135675197,0.21238070838008596,0.008237699435053822,0.05932756822507753,ESMC-600M
0.43291250316406954,0.4906228382364564,-0.025073395696823778,0.0156785464735671,ESMC-600M
0.051430063677038985,0.07182456541213544,-0.1000591446739197,0.045863454041066,ESMC-600M
0.5965017142731213,0.30834473249878463,0.2925929813889613,0.1981521440777058,ESMC-600M
0.6491779289346066,0.30570967614302824,0.25369875961616223,0.0298858666394324,ESMC-600M
0.0156790920870809,-0.057922921414502546,0.04003988113227622,0.09240117708310985,ESMC-600M
0.492798848493566,0.3794972743722536,0.12001718403823902,-0.06249354361805075,ESMC-600M
0.45762748735068,0.535629807710562,0.2726888386864814,-0.18600932573252565,ESMC-600M
0.16739694820987652,0.1657330920484308,0.1593329037348456,-0.11244357022828905,ESMC-600M
0.5340265505756515,0.657229852371448,0.1320899243813303,-0.1388267418859676,ESMC-600M
0.29523565490172027,0.26956232087335547,0.049275701212143044,0.04231776456550377,ESMC-600M
0.4678633067528415,0.5846193685944346,0.11330717833443969,0.027034317825522725,ESMC-600M
